smiles,ligand_smiles,metal_symbol,atomic_number,period,group_number,block,pauling_electronegativity,d_electron_count_proxy,f_electron_count_proxy,s_electron_count_proxy,p_electron_count_proxy,encoded_metal_donor_count,encoded_O_donor_count,encoded_N_donor_count,encoded_S_donor_count,encoded_P_donor_count,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,logK
[Pr+3]<-[Na+]<-[Na+]<-[O-]C(=O)CNCCNCC([O-])=O,O=C([O-])CNCCNCC(=O)[O-],Pr,59,6,3,f,1.13,0,2,0,0,0,0,0,0,0,-1.185276623,9.842090078,0,0.344909164,361.044,350.964,360.9496024,70,0,0.866666667,1.133333333,1.333333333,-2.02E-07,155.210884,9.397341225,9.038770556,16.74316448,5.625897658,3.437816924,3.437816924,2.097570326,2.097570326,1.017228525,1.017228525,0.557677536,0.557677536,2.223636364,331.5038835,25.9250414,18.58504964,26.05567389,165.8569763,30.43570637,0,0,0,0,100.4063688,0,0,0,0,0,0,26.17902562,11.93861058,120.2084979,11.93861058,0,10.63357721,0,0,26.17902562,0,0,0,79.96120406,0,0,0,38.1176362,9.589074368,41.29179673,0,0,0,0,0,104.32,11.93861058,19.80212916,0,113.4958816,13.08951281,0,0,0,0,10.63357721,0,0,0,19.68418016,24.72553692,0,-2.370553246,0,0,0.294169501,0,0.666666667,15,2,6,0,0,0,0,0,0,6,2,9,7,0,0,0,0,-10.3266,35.7534,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7.84
[Sm+3]<-[Na+]<-[Na+]<-[O-]C(=O)CNCCNCC([O-])=O,O=C([O-])CNCCNCC(=O)[O-],Sm,62,6,3,f,1.17,0,5,0,0,0,0,0,0,0,-1.185276623,9.842090078,0,0.340697889,370.496,360.416,371.961682,73,1,0.866666667,1.133333333,1.333333333,-2.02E-07,155.210884,9.397341225,8.869668577,15.48907064,5.625897658,3.437816924,3.437816924,2.097570326,2.097570326,1.017228525,1.017228525,0.557677536,0.557677536,2.197662338,331.5038835,25.90478992,18.55975492,26.03941918,165.0083379,30.43570637,0,0,0,0,99.50291288,0,0,0,0,0,0,26.17902562,11.93861058,119.305042,11.93861058,0,10.63357721,0,0,26.17902562,0,0,0,79.96120406,0,0,0,38.1176362,9.589074368,40.38834082,0,0,0,0,0,104.32,11.93861058,19.80212916,0,112.5924257,13.08951281,0,0,0,0,10.63357721,0,0,0,19.68418016,24.72553692,0,-2.370553246,0,0,0.294169501,0,0.666666667,15,2,6,0,0,0,0,0,0,6,2,9,7,0,0,0,0,-10.3266,35.7534,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.28
[Yb+3]<-[Na+]<-[Na+]<-[O-]C(=O)CNCCNCC([O-])=O,O=C([O-])CNCCNCC(=O)[O-],Yb,70,6,3,f,1.1,0,13,0,0,0,0,0,0,0,-1.185276623,9.842090078,0,0.329049757,393.176,383.096,393.9808117,81,1,0.866666667,1.133333333,1.333333333,-2.02E-07,155.210884,9.397341225,8.728681529,14.4434827,5.625897658,3.437816924,3.437816924,2.097570326,2.097570326,1.017228525,1.017228525,0.557677536,0.557677536,2.379480519,331.5038835,26.04704952,18.73687084,26.15421226,171.1425049,30.43570637,0,0,0,0,106.0380368,0,0,0,0,0,0,26.17902562,11.93861058,125.840166,11.93861058,0,10.63357721,0,0,26.17902562,0,0,0,79.96120406,0,0,0,38.1176362,9.589074368,46.92346475,0,0,0,0,0,104.32,11.93861058,19.80212916,0,119.1275496,13.08951281,0,0,0,0,10.63357721,0,0,0,19.68418016,24.72553692,0,-2.370553246,0,0,0.294169501,0,0.666666667,15,2,6,0,0,0,0,0,0,6,2,9,7,0,0,0,0,-10.3266,35.7534,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.93
[Ce+3]<-[Na+]<-[Na+]<-[O-]C(=O)CNCCNCC([O-])=O,O=C([O-])CNCCNCC(=O)[O-],Ce,58,6,3,f,1.12,0,1,0,0,0,0,0,0,0,-1.185276623,9.842090078,0,0.345240953,360.252,350.172,359.9473883,71,1,0.866666667,1.133333333,1.333333333,-2.02E-07,155.210884,9.397341225,8.961420287,16.10147523,5.625897658,3.437816924,3.437816924,2.097570326,2.097570326,1.017228525,1.017228525,0.557677536,0.557677536,2.236623377,331.5038835,25.93517616,18.59769795,26.06381953,166.2847544,30.43570637,0,0,0,0,100.8618632,0,0,0,0,0,0,26.17902562,11.93861058,120.6639924,11.93861058,0,10.63357721,0,0,26.17902562,0,0,0,79.96120406,0,0,0,38.1176362,9.589074368,41.74729117,0,0,0,0,0,104.32,11.93861058,19.80212916,0,113.951376,13.08951281,0,0,0,0,10.63357721,0,0,0,19.68418016,24.72553692,0,-2.370553246,0,0,0.294169501,0,0.666666667,15,2,6,0,0,0,0,0,0,6,2,9,7,0,0,0,0,-10.3266,35.7534,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7.48
[Eu+3]<-[Na+]<-[Na+]<-[O-]C(=O)CNCCNCC([O-])=O,O=C([O-])CNCCNCC(=O)[O-],Eu,63,6,3,f,1.2,0,6,0,0,0,0,0,0,0,-1.185276623,9.842090078,0,0.339940288,372.1,362.02,372.9631799,74,0,0.866666667,1.133333333,1.333333333,-2.02E-07,155.210884,9.397341225,8.83938476,15.26447984,5.625897658,3.437816924,3.437816924,2.097570326,2.097570326,1.017228525,1.017228525,0.557677536,0.557677536,2.444415584,331.5038835,26.09813389,18.80015596,26.19576911,173.4428104,30.43570637,0,0,0,0,108.4912945,0,0,0,0,0,0,26.17902562,11.93861058,128.2934237,11.93861058,0,10.63357721,0,0,26.17902562,0,0,0,79.96120406,0,0,0,38.1176362,9.589074368,49.37672248,0,0,0,0,0,104.32,11.93861058,19.80212916,0,121.5808074,13.08951281,0,0,0,0,10.63357721,0,0,0,19.68418016,24.72553692,0,-2.370553246,0,0,0.294169501,0,0.666666667,15,2,6,0,0,0,0,0,0,6,2,9,7,0,0,0,0,-10.3266,35.7534,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.38
[Dy+3]<-[Na+]<-[Na+]<-[O-]C(=O)CNCCNCC([O-])=O,O=C([O-])CNCCNCC(=O)[O-],Dy,66,6,3,f,1.22,0,9,0,0,0,0,0,0,0,-1.185276623,9.842090078,0,0.334694558,382.636,372.556,383.9711244,77,1,0.866666667,1.133333333,1.333333333,-2.02E-07,155.210884,9.397341225,8.777648053,14.80662817,5.625897658,3.437816924,3.437816924,2.097570326,2.097570326,1.017228525,1.017228525,0.557677536,0.557677536,2.132727273,331.5038835,25.85426732,18.49652935,25.99899788,162.9270956,30.43570637,0,0,0,0,97.28821393,0,0,0,0,0,0,26.17902562,11.93861058,117.0903431,11.93861058,0,10.63357721,0,0,26.17902562,0,0,0,79.96120406,0,0,0,38.1176362,9.589074368,38.17364186,0,0,0,0,0,104.32,11.93861058,19.80212916,0,110.3777267,13.08951281,0,0,0,0,10.63357721,0,0,0,19.68418016,24.72553692,0,-2.370553246,0,0,0.294169501,0,0.666666667,15,2,6,0,0,0,0,0,0,6,2,9,7,0,0,0,0,-10.3266,35.7534,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.31
[Er+3]<-[Na+]<-[Na+]<-[O-]C(=O)CNCCNCC([O-])=O,O=C([O-])CNCCNCC(=O)[O-],Er,68,6,3,f,1.24,0,11,0,0,0,0,0,0,0,-1.185276623,9.842090078,0,0.332188724,387.396,377.316,385.9722427,79,1,0.866666667,1.133333333,1.333333333,-2.02E-07,155.210884,9.397341225,8.750095421,14.60229238,5.625897658,3.437816924,3.437816924,2.097570326,2.097570326,1.017228525,1.017228525,0.557677536,0.557677536,2.106753247,331.5038835,25.83410112,18.47124364,25.98291652,162.1107402,30.43570637,0,0,0,0,96.41990994,0,0,0,0,0,0,26.17902562,11.93861058,116.2220391,11.93861058,0,10.63357721,0,0,26.17902562,0,0,0,79.96120406,0,0,0,38.1176362,9.589074368,37.30533788,0,0,0,0,0,104.32,11.93861058,19.80212916,0,109.5094228,13.08951281,0,0,0,0,10.63357721,0,0,0,19.68418016,24.72553692,0,-2.370553246,0,0,0.294169501,0,0.666666667,15,2,6,0,0,0,0,0,0,6,2,9,7,0,0,0,0,-10.3266,35.7534,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.59
[Gd+3]<-[Na+]<-[Na+]<-[O-]C(=O)CNCCNCC([O-])=O,O=C([O-])CNCCNCC(=O)[O-],Gd,64,6,3,f,1.2,0,7,0,0,0,0,0,0,0,-1.185276623,9.842090078,0,0.337364157,377.386,367.306,377.9660535,75,1,0.866666667,1.133333333,1.333333333,-2.02E-07,155.210884,9.397341225,8.814973677,15.08344241,5.625897658,3.437816924,3.437816924,2.097570326,2.097570326,1.017228525,1.017228525,0.557677536,0.557677536,2.184675325,331.5038835,25.89467324,18.54710852,26.0313102,164.5874776,30.43570637,0,0,0,0,99.05495135,0,0,0,0,0,0,26.17902562,11.93861058,118.8570805,11.93861058,0,10.63357721,0,0,26.17902562,0,0,0,79.96120406,0,0,0,38.1176362,9.589074368,39.94037929,0,0,0,0,0,104.32,11.93861058,19.80212916,0,112.1444642,13.08951281,0,0,0,0,10.63357721,0,0,0,19.68418016,24.72553692,0,-2.370553246,0,0,0.294169501,0,0.666666667,15,2,6,0,0,0,0,0,0,6,2,9,7,0,0,0,0,-10.3266,35.7534,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.13
[Ho+3]<-[Na+]<-[Na+]<-[O-]C(=O)CNCCNCC([O-])=O,O=C([O-])CNCCNCC(=O)[O-],Ho,67,6,3,f,1.23,0,10,0,0,0,0,0,0,0,-1.185276623,9.842090078,0,0.33342487,385.066,374.986,384.9722717,78,0,0.866666667,1.133333333,1.333333333,-2.02E-07,155.210884,9.397341225,8.762931631,14.69748826,5.625897658,3.437816924,3.437816924,2.097570326,2.097570326,1.017228525,1.017228525,0.557677536,0.557677536,2.11974026,331.5038835,25.84418114,18.48388617,25.99095093,162.5177649,30.43570637,0,0,0,0,96.85280657,0,0,0,0,0,0,26.17902562,11.93861058,116.6549357,11.93861058,0,10.63357721,0,0,26.17902562,0,0,0,79.96120406,0,0,0,38.1176362,9.589074368,37.73823451,0,0,0,0,0,104.32,11.93861058,19.80212916,0,109.9423194,13.08951281,0,0,0,0,10.63357721,0,0,0,19.68418016,24.72553692,0,-2.370553246,0,0,0.294169501,0,0.666666667,15,2,6,0,0,0,0,0,0,6,2,9,7,0,0,0,0,-10.3266,35.7534,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.42
[Lu+3]<-[Na+]<-[Na+]<-[O-]C(=O)CNCCNCC([O-])=O,O=C([O-])CNCCNCC(=O)[O-],Lu,71,6,3,d,1.27,0,14,0,0,0,0,0,0,0,-1.185276623,9.842090078,0,0.327982231,395.103,385.023,394.9827214,82,0,0.866666667,1.133333333,1.333333333,-2.02E-07,155.210884,9.397341225,8.719619176,14.3762745,5.625897658,3.437816924,3.437816924,2.097570326,2.097570326,1.017228525,1.017228525,0.557677536,0.557677536,2.093766234,331.5038835,25.82402728,18.45860177,25.97489471,161.7060214,30.43570637,0,0,0,0,95.98952401,0,0,0,0,0,0,26.17902562,11.93861058,115.7916532,11.93861058,0,10.63357721,0,0,26.17902562,0,0,0,79.96120406,0,0,0,38.1176362,9.589074368,36.87495194,0,0,0,0,0,104.32,11.93861058,19.80212916,0,109.0790368,13.08951281,0,0,0,0,10.63357721,0,0,0,19.68418016,24.72553692,0,-2.370553246,0,0,0.294169501,0,0.666666667,15,2,6,0,0,0,0,0,0,6,2,9,7,0,0,0,0,-10.3266,35.7534,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9.09
[Nd+3]<-[Na+]<-[Na+]<-[O-]C(=O)CNCCNCC([O-])=O,O=C([O-])CNCCNCC(=O)[O-],Nd,60,6,3,f,1.14,0,3,0,0,0,0,0,0,0,-1.185276623,9.842090078,0,0.343476342,364.376,354.296,361.9496729,71,1,0.866666667,1.133333333,1.333333333,-2.02E-07,155.210884,9.397341225,8.961420287,16.16951953,5.625897658,3.437816924,3.437816924,2.097570326,2.097570326,1.017228525,1.017228525,0.557677536,0.557677536,2.210649351,331.5038835,25.91491265,18.57240196,26.04754043,165.4315041,30.43570637,0,0,0,0,99.95338535,0,0,0,0,0,0,26.17902562,11.93861058,119.7555145,11.93861058,0,10.63357721,0,0,26.17902562,0,0,0,79.96120406,0,0,0,38.1176362,9.589074368,40.83881329,0,0,0,0,0,104.32,11.93861058,19.80212916,0,113.0428982,13.08951281,0,0,0,0,10.63357721,0,0,0,19.68418016,24.72553692,0,-2.370553246,0,0,0.294169501,0,0.666666667,15,2,6,0,0,0,0,0,0,6,2,9,7,0,0,0,0,-10.3266,35.7534,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.06
[Pr+3]<-[Na+]<-[Na+]<-[O-]C(=O)CNCCNCC([O-])=O,O=C([O-])CNCCNCC(=O)[O-],Pr,59,6,3,f,1.13,0,2,0,0,0,0,0,0,0,-1.185276623,9.842090078,0,0.344909164,361.044,350.964,360.9496024,70,0,0.866666667,1.133333333,1.333333333,-2.02E-07,155.210884,9.397341225,9.038770556,16.74316448,5.625897658,3.437816924,3.437816924,2.097570326,2.097570326,1.017228525,1.017228525,0.557677536,0.557677536,2.223636364,331.5038835,25.9250414,18.58504964,26.05567389,165.8569763,30.43570637,0,0,0,0,100.4063688,0,0,0,0,0,0,26.17902562,11.93861058,120.2084979,11.93861058,0,10.63357721,0,0,26.17902562,0,0,0,79.96120406,0,0,0,38.1176362,9.589074368,41.29179673,0,0,0,0,0,104.32,11.93861058,19.80212916,0,113.4958816,13.08951281,0,0,0,0,10.63357721,0,0,0,19.68418016,24.72553692,0,-2.370553246,0,0,0.294169501,0,0.666666667,15,2,6,0,0,0,0,0,0,6,2,9,7,0,0,0,0,-10.3266,35.7534,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7.84
[Sm+3]<-[Na+]<-[Na+]<-[O-]C(=O)CNCCNCC([O-])=O,O=C([O-])CNCCNCC(=O)[O-],Sm,62,6,3,f,1.17,0,5,0,0,0,0,0,0,0,-1.185276623,9.842090078,0,0.340697889,370.496,360.416,371.961682,73,1,0.866666667,1.133333333,1.333333333,-2.02E-07,155.210884,9.397341225,8.869668577,15.48907064,5.625897658,3.437816924,3.437816924,2.097570326,2.097570326,1.017228525,1.017228525,0.557677536,0.557677536,2.197662338,331.5038835,25.90478992,18.55975492,26.03941918,165.0083379,30.43570637,0,0,0,0,99.50291288,0,0,0,0,0,0,26.17902562,11.93861058,119.305042,11.93861058,0,10.63357721,0,0,26.17902562,0,0,0,79.96120406,0,0,0,38.1176362,9.589074368,40.38834082,0,0,0,0,0,104.32,11.93861058,19.80212916,0,112.5924257,13.08951281,0,0,0,0,10.63357721,0,0,0,19.68418016,24.72553692,0,-2.370553246,0,0,0.294169501,0,0.666666667,15,2,6,0,0,0,0,0,0,6,2,9,7,0,0,0,0,-10.3266,35.7534,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.28
[Tm+3]<-[Na+]<-[Na+]<-[O-]C(=O)CNCCNCC([O-])=O,O=C([O-])CNCCNCC(=O)[O-],Tm,69,6,3,f,1.25,0,12,0,0,0,0,0,0,0,-1.185276623,9.842090078,0,0.331289883,389.07,378.99,388.9761629,80,0,0.866666667,1.133333333,1.333333333,-2.02E-07,155.210884,9.397341225,8.738770385,14.51830366,5.625897658,3.437816924,3.437816924,2.097570326,2.097570326,1.017228525,1.017228525,0.557677536,0.557677536,2.093766234,331.5038835,25.82402728,18.45860177,25.97489471,161.7060214,30.43570637,0,0,0,0,95.98952401,0,0,0,0,0,0,26.17902562,11.93861058,115.7916532,11.93861058,0,10.63357721,0,0,26.17902562,0,0,0,79.96120406,0,0,0,38.1176362,9.589074368,36.87495194,0,0,0,0,0,104.32,11.93861058,19.80212916,0,109.0790368,13.08951281,0,0,0,0,10.63357721,0,0,0,19.68418016,24.72553692,0,-2.370553246,0,0,0.294169501,0,0.666666667,15,2,6,0,0,0,0,0,0,6,2,9,7,0,0,0,0,-10.3266,35.7534,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.75
[Yb+3]<-[Na+]<-[Na+]<-[O-]C(=O)CNCCNCC([O-])=O,O=C([O-])CNCCNCC(=O)[O-],Yb,70,6,3,f,1.1,0,13,0,0,0,0,0,0,0,-1.185276623,9.842090078,0,0.329049757,393.176,383.096,393.9808117,81,1,0.866666667,1.133333333,1.333333333,-2.02E-07,155.210884,9.397341225,8.728681529,14.4434827,5.625897658,3.437816924,3.437816924,2.097570326,2.097570326,1.017228525,1.017228525,0.557677536,0.557677536,2.379480519,331.5038835,26.04704952,18.73687084,26.15421226,171.1425049,30.43570637,0,0,0,0,106.0380368,0,0,0,0,0,0,26.17902562,11.93861058,125.840166,11.93861058,0,10.63357721,0,0,26.17902562,0,0,0,79.96120406,0,0,0,38.1176362,9.589074368,46.92346475,0,0,0,0,0,104.32,11.93861058,19.80212916,0,119.1275496,13.08951281,0,0,0,0,10.63357721,0,0,0,19.68418016,24.72553692,0,-2.370553246,0,0,0.294169501,0,0.666666667,15,2,6,0,0,0,0,0,0,6,2,9,7,0,0,0,0,-10.3266,35.7534,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8.93
[Tb+3]<-CCC(O)(CC)C([O-])=O,CCC(O)(CC)C(=O)[O-],Tb,65,6,3,f,1.1,0,8,0,0,0,0,0,0,0,-1.611111111,10.12222222,0,0.746580683,290.076,278.988,289.9950689,60,0,1.5,1.8,1.8,0,109.5605563,7.491563832,6.011257072,8.149989901,4.064696017,3.003175432,3.003175432,2.026148815,2.026148815,1.549743384,1.549743384,0.538675135,0.538675135,0.715714286,74.37070549,13.31571911,5.377038685,3.209029707,91.25068647,15.00759197,5.601050811,0,0,0,38.61155998,0,0,0,0,13.8474744,12.84164325,0,5.969305288,53.61915196,5.969305288,0,0,0,32.29016846,0,0,0,0,5.106527395,0,0,0,16.67688349,4.794537184,38.61155998,26.68911765,0,0,0,0,60.36,11.5703561,9.901064579,0,51.45320323,0,0,0,13.8474744,0,0,5.106527395,0,0,10.12222222,19.1662037,-1.611111111,-1.381944444,0,0.400462963,3.220833333,0,0.833333333,10,1,3,0,0,0,0,0,0,3,1,4,3,0,0,0,0,-0.7126,30.5388,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01
[Er+3]<-CCC(O)(CC)C([O-])=O,CCC(O)(CC)C(=O)[O-],Er,68,6,3,f,1.24,0,11,0,0,0,0,0,0,0,-1.611111111,10.12222222,0,0.748510313,298.411,287.323,297.0000152,63,1,1.5,1.8,1.8,0,109.5605563,7.491563832,5.966598873,7.818795835,4.064696017,3.003175432,3.003175432,2.026148815,2.026148815,1.549743384,1.549743384,0.538675135,0.538675135,0.676753247,74.37070549,13.27957101,5.34318185,3.18197187,90.02269446,15.00759197,5.601050811,0,0,0,37.30533788,0,0,0,0,13.8474744,12.84164325,0,5.969305288,52.31292985,5.969305288,0,0,0,32.29016846,0,0,0,0,5.106527395,0,0,0,16.67688349,4.794537184,37.30533788,26.68911765,0,0,0,0,60.36,11.5703561,9.901064579,0,50.14698113,0,0,0,13.8474744,0,0,5.106527395,0,0,10.12222222,19.1662037,-1.611111111,-1.381944444,0,0.400462963,3.220833333,0,0.833333333,10,1,3,0,0,0,0,0,0,3,1,4,3,0,0,0,0,-0.7126,30.5388,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11
